zip_code_prefix,lat,lng,n_points
17010,-22.31973741475695,-49.07239316000069,52
17011,-22.33188344990011,-49.053751555245526,100
17012,-22.33652517561203,-49.059381618263615,289
17013,-22.321334710652792,-49.06017289320953,124
17014,-22.334793192506908,-49.07545610735665,121
17015,-22.326489052158923,-49.07305214485421,110
17016,-22.341369198495812,-49.07001814027863,53
17017,-22.347194498048673,-49.05968914675232,194
17018,-22.359934494958647,-49.05132453354305,154
17020,-22.30620091607491,-49.06662478250964,77
17021,-22.298765437760576,-49.07770983960091,64
17022,-22.277313985913025,-49.075118861198796,92
17023,-22.28247757464414,-49.05721250113446,13
17024,-22.29686848058783,-49.06301404648503,33
17025,-22.303148942634433,-49.05251682753719,74
17026,-22.294713904990495,-49.04569576676685,104
17027,-22.286693373932696,-49.032952096591025,8
17030,-22.322001161380253,-49.045751302709554,116
17031,-22.323632768141838,-49.02079897634822,88
17032,-22.32247412421866,-49.02934087244578,110
17033,-22.332167415992778,-49.03155567637071,85
17034,-22.31073247410254,-49.02885169073643,21
17035,-22.322115362156044,-49.00057519020383,15
17037,-22.339846960658548,-48.953196156718896,2
17039,-22.307203566198023,-48.998342715235104,27
17047,-22.336423220379874,-49.043374315449675,136
17048,-22.371613309336738,-49.03073078809757,14
17050,-22.32554921158233,-49.094330538550835,66
17051,-22.330985092726326,-49.09994406784408,83
17052,-22.340760688078753,-49.09506969646532,63
17053,-22.365844506654106,-49.07472118067488,37
17054,-22.347041144096107,-49.08949941889108,151
17055,-22.339066237515887,-49.11084213188243,122
17056,-22.353827052221806,-49.1014713601243,59
17057,-22.32318399262165,-49.11974731060042,32
17060,-22.31513966004397,-49.082389557400326,114
17063,-22.30955528850061,-49.089014938659815,84
17064,-22.304240864894947,-49.090193517128775,51
17065,-22.31437940711168,-49.11819276827153,64
17066,-22.306352366463326,-49.111741988002436,36
17067,-22.309364360473317,-49.10223973380452,28
17110,-21.986768683858266,-48.82150375543913,4
17120,-22.471037318568527,-48.986214759233874,210
17123,-22.548554446807263,-49.09989862466523,6
17128,-22.460146490389523,-48.983849587341254,2
17132,-22.46764780271769,-48.98338747714546,1
17150,-22.57807210421951,-49.40335898887546,7
17160,-22.02950145575722,-48.91356673220313,27
17170,-23.704334452908693,-46.71218969149282,2
17180,-21.89216326340061,-49.02157232007048,56
17190,-21.88149253433849,-49.26469809965418,34
17201,-22.294360298173427,-48.558523688387346,115
17202,-22.300403390531024,-48.560112997892816,41
17203,-22.30319494158605,-48.571236079980935,51
17204,-22.29251614479422,-48.57785806309617,60
17205,-22.292905113353136,-48.568261402105456,43
17206,-22.26644264507621,-48.56846937128424,30
17207,-22.283813205253242,-48.557704357141525,59
17208,-22.273293769857762,-48.554800135471694,119
17209,-22.27524896702239,-48.54358425082655,108
17210,-22.285564358190705,-48.53505780924214,127
17211,-22.301845590322166,-48.54323163457138,53
17212,-22.31706207892158,-48.54694510158924,64
17213,-22.311267188883868,-48.57966307628,56
17214,-22.288198256383808,-48.51269200555425,4
17215,-22.26734848602948,-48.547603769718656,23
17220,-22.365478442308646,-48.667292363801415,30
17230,-22.23455857964727,-48.721835002175304,80
17240,-22.141866295406963,-48.527803199195596,56
17250,-22.074022270567585,-48.74025621655563,188
17260,-21.98168379553046,-48.80533121116169,31
17270,-22.196133797116712,-48.77801123326215,31
17280,-22.348013116995098,-48.784495697020546,238
17285,-22.311514110761017,-48.89054504467095,1
17288,-22.197288042509594,-48.87553297553746,1
17290,-22.514093447641567,-48.71694212220494,119
17300,-22.368024597233408,-48.386261979222404,145
17310,-22.250351684575868,-48.38464116202757,1
17320,-22.41339600173933,-48.45129697299396,62
17340,-22.48619767441374,-48.559591023505334,286
17350,-22.516187213174263,-48.56280548602923,102
17360,-22.43145412941161,-48.16996617407241,71
17370,-22.569639672881543,-48.15539870681134,37
17380,-22.282154968038324,-48.12510155957027,222
17400,-22.211471483564306,-49.65862497197638,286
17405,-22.211922918839157,-49.70655035826017,5
17410,-22.082489832465455,-49.71827152171474,12
17420,-22.414984762262275,-49.81715454130793,18
17430,-22.442094139615136,-49.763951516567325,17
17440,-22.527613435195004,-49.661752758183525,22
17450,-22.29283798246839,-49.550428093596786,51
17455,-22.360283995020488,-49.52102141266443,8
17470,-22.41517885946494,-49.40622014595326,113
17475,-22.430820013229603,-49.52193823995829,16
17479,-22.414406224833225,-49.413996777231695,1
17480,-22.456542606976473,-49.33753259362305,25
17490,-22.414599706790426,-49.139359658774346,73
17492,-22.415853360577977,-49.14272138231224,1
17495,-22.413305595169145,-49.14401719524475,1
17498,-22.419540490330387,-49.13928907109154,1
17500,-22.21807153723716,-49.95022135910164,77
17501,-22.222454492299004,-49.94698229538768,94
17502,-22.223537431139363,-49.95851394851808,72
17503,-22.22343356416197,-49.96504856501947,10
17504,-22.213865032134283,-49.95851972439904,62
17505,-22.20185839938673,-49.968323182105024,59
17506,-22.20342137980158,-49.95906782582629,60
17507,-22.190884203220932,-49.96365583541794,52
17509,-22.212335154405466,-49.945661185214945,91
17510,-22.197206766114302,-49.95219526811751,57
17511,-22.179141091683242,-49.95694812195039,184
17512,-22.158801244993846,-49.96150594898236,184
17513,-22.20322912952781,-49.93870967553518,74
17514,-22.185586681748312,-49.92633365043049,119
17515,-22.211054243453667,-49.938798019286814,52
17516,-22.223278613966094,-49.92623448675976,98
17519,-22.22996262864652,-49.936188527463024,117
17520,-22.239089540413712,-49.92502404183078,56
17521,-22.239521710872413,-49.916684980140204,64
17522,-22.249300995173364,-49.93028262336312,70
17523,-22.25167779016187,-49.938571349430454,64
17524,-22.241706750682766,-49.93219852435151,36
17525,-22.2350430736762,-49.965920177291444,44
17526,-22.234383425374755,-49.976667294193106,63
17527,-22.219369298918057,-49.97447319583887,53
17532,-22.22561246203763,-49.963339358985536,1
17533,-22.187498347891424,-49.97903411745887,9
17539,-22.220802490765973,-49.88410106736847,9
17540,-22.43978584339526,-49.920418157041055,23
17550,-22.01093462817097,-49.79005463803884,21
17560,-22.22217393101984,-49.822674319538606,62
17570,-22.153846197462396,-50.093950330212785,23
17580,-22.10367343012363,-50.17893613850754,170
17590,-21.79887288355797,-50.24002469627394,19
17600,-21.934484546249056,-50.51398229430691,135
17601,-21.926864046161835,-50.51413749988417,68
17602,-21.930547778284403,-50.49834751389763,92
17603,-21.942071879073378,-50.50082739495785,74
17604,-21.943091440035158,-50.51676304094405,46
17605,-21.93506719324893,-50.52481882516593,52
17606,-21.928465491539185,-50.525683571124965,36
17607,-21.921452053536242,-50.522877273420995,75
17610,-21.92310421397105,-50.50300798934033,5
17625,-22.082932678929353,-50.540399184704285,2
17630,-21.773506095170134,-50.46472672496849,6
17650,-22.003494865301867,-50.38773723913576,46
17670,-22.069566562620427,-50.30397737674216,63
17680,-21.858044927179165,-50.688853689418565,45
17690,-21.921257645470455,-50.73237742419828,198
17700,-21.795711019289442,-50.879277765103,253
17710,-21.883056004699924,-50.95564935842328,9
17720,-21.62426880750176,-50.858928969583,24
17730,-21.78166536507636,-50.79155691581234,85
17740,-21.725410518910465,-50.723761355843365,70
17760,-21.769363742814342,-50.961958450969824,37
17780,-21.72362473845401,-51.01915775056405,133
17790,-21.851401043961303,-51.08551972030021,9
17800,-21.684238907966446,-51.07601533556035,304
17810,-21.796085690866683,-51.18213886034931,21
17830,-21.614401792889335,-51.171722502040666,67
17860,-21.56305953664043,-51.26333287520684,77
17870,-21.67684997043302,-51.38098148948543,10
17880,-21.567726660682457,-51.351473550151816,42
17890,-21.511446904180833,-51.4357748889293,127
17900,-21.48639335970809,-51.533744143993836,378
17905,-24.228585747957283,-46.883412703037685,3
17920,-21.489809661372444,-51.700982299933294,29
17930,-21.385866861981842,-51.573633973535884,112
17940,-21.352006028898867,-51.75361888280182,15
17950,-21.332455863200394,-51.64596990139046,11
17960,-21.299468617508854,-51.5678132069837,18
17970,-21.266047884030016,-51.667203021877484,16
17980,-21.36187313887081,-51.85690282245926,66
17990,-21.311172478188915,-51.834902374357675,49
18010,-23.50069966216975,-47.45936934082602,86
18013,-23.491115625012178,-47.43011043994365,82
18015,-23.5027546265632,-47.43045059256107,103
18016,-23.495464239873176,-47.42828678920389,135
18017,-23.492578215801906,-47.41091670439589,110
18020,-23.506818689006565,-47.44565113471125,129
18021,-23.508311043750304,-47.42866744631925,38
18022,-23.52468862113182,-47.44057850460519,19
18023,-23.510531622008717,-47.35567458852157,3
18025,-23.515612441573655,-47.44346053722513,104
18030,-23.510538970251265,-47.45966978985545,91
18031,-23.517022581120646,-47.45776298054839,56
18035,-23.501008718763483,-47.462025917264214,140
18040,-23.505547950176677,-47.46970526393222,133
18043,-23.50565448255847,-47.479115135789606,29
18044,-23.510186495798685,-47.478029694041915,93
18045,-23.51904648600913,-47.48526575155909,91
18046,-23.521977833330254,-47.47440850898069,122
18047,-23.520376831300773,-47.46298465265633,98
18048,-23.536889528171127,-47.46968686008559,131
18050,-23.51494276234891,-47.49952973151333,118
18051,-23.518036151648534,-47.50354677182044,177
18052,-23.53173194533856,-47.49980351058789,151
18053,-23.50113158753629,-47.51857928049102,155
18054,-23.49366255558067,-47.52355978260048,7
18055,-23.497316500688548,-47.5016021640742,230
18056,-23.50720325938489,-47.50348495089035,57
18057,-23.479856225609666,-47.509849880081205,35
18060,-23.491386351129066,-47.47060625398321,121
18061,-23.495455071965026,-47.48491380651181,53
18065,-23.485490472468868,-47.479504059125134,57
18066,-23.481172318394925,-47.49547583253126,28
18070,-23.473530654207142,-47.483469553604266,101
18071,-23.46300549914994,-47.502616746908714,204
18072,-23.43354752315602,-47.50917936639681,108
18073,-23.392829106605845,-47.5191016364624,1
18074,-23.453584506332753,-47.48851312145476,179
18075,-23.47403034937185,-47.467397146521684,153
18076,-23.464204707776595,-47.47145666010212,131
18077,-23.453975800323065,-47.473709082916216,104
18078,-23.43807906097576,-47.46774085310069,185
18079,-23.43631473968891,-47.47137629459926,92
18080,-23.485222804707004,-47.45986989975185,107
18081,-23.477245262199357,-47.45071002087775,96
18084,-23.47591158560804,-47.41709676602804,1
18085,-23.472414567045835,-47.433669226304254,146
18086,-23.447608976741733,-47.44713633654418,58
18087,-23.459173046685184,-47.40454580051047,188
18090,-23.481599635478858,-47.44821483282602,113
18095,-23.489048749269905,-47.448845705848385,51
18103,-23.419167901610297,-47.4167211093245,188
18104,-23.41168833440457,-47.38957405069191,8
18105,-23.401587415313383,-47.379336229819096,80
18108,-23.499859401375314,-47.37469832927307,84
18110,-23.543319623797903,-47.457380033116756,166
18111,-23.534966496904076,-47.44026603900273,79
18112,-23.529854200069636,-47.4337214243311,68
18113,-23.538114638241513,-47.4147799514924,62
18114,-23.54369587748702,-47.436261747657255,53
18115,-23.56148136654526,-47.45059205912183,71
18116,-23.551056829551978,-47.462535074175555,132
18117,-23.56927164816851,-47.46015473488271,102
18118,-23.475461855285072,-46.85306482807587,2
18119,-23.546530728461853,-47.49220093703207,59
18120,-23.53650295835299,-47.18889011605326,276
18125,-23.523865508829502,-47.2566134724933,135
18130,-23.531424390734568,-47.13442765046272,176
18131,-23.531716378829014,-47.14867075932756,40
18132,-23.51785667889076,-47.140000622420544,55
18133,-23.51854392701045,-47.12860853773641,92
18134,-23.523970256589998,-47.13087539496009,40
18135,-23.547386224423953,-47.12199203664022,81
18136,-23.54858318028307,-47.13724512698744,86
18140,-23.53960810418339,-47.05374554545899,24
18143,-23.560206775507485,-47.08774177583636,40
18145,-23.586618239598728,-47.13529939925472,11
18147,-23.434370516019598,-47.06736198733114,125
18150,-23.66029740274755,-47.21680387588347,240
18155,-23.6642773518634,-47.272414194846036,2
18160,-23.650084860226972,-47.577740424892745,204
18170,-23.715944600804164,-47.4142318899136,184
18180,-23.963910485651006,-47.50544464465205,21
18185,-23.81197455444591,-47.72290759681854,164
18190,-23.515283983306002,-47.61018378267268,171
18195,-23.477943216104887,-47.73925651476333,76
18200,-23.587565723331036,-48.04486901382985,237
18201,-23.58432331879852,-48.03574646624629,69
18202,-23.587188002777914,-48.019601752997474,27
18203,-23.596574876108352,-48.03418571426227,36
18204,-23.607760710117823,-48.01382834757349,1
18205,-23.600898654442528,-48.051084299558745,50
18206,-23.617241145186423,-48.058288084587986,38
18207,-23.6012558848577,-48.07028912493733,109
18208,-23.591793130884547,-48.068845061424454,73
18209,-23.584758339181793,-48.070515056506636,47
18210,-23.580989062893785,-48.05385572239794,41
18211,-23.562257623703044,-48.041533476767455,31
18212,-23.571817551425642,-48.036049409514945,32
18213,-23.572676626984286,-48.023716785799934,92
18214,-23.578204457210294,-48.011988139338214,67
18215,-23.58945381202406,-47.988820112558095,8
18216,-22.042863315079195,-47.89293323886167,1
18217,-23.599153923116557,-48.31747225605046,7
18218,-23.770691863426485,-48.12964897398907,1
18220,-23.56157106605844,-47.88510054852834,10
18225,-23.637789964373795,-47.82642968733283,32
18230,-23.878443429622713,-47.99527910216195,152
18240,-23.495630988076112,-48.40720315622438,99
18243,28.008978338034268,-15.536867177679133,1
18245,-23.57677904095924,-48.446210632219476,40
18250,-23.37043312563561,-48.18287212973659,62
18255,-23.293914797337056,-48.05753808479264,9
18260,-23.180441288501907,-48.12477521833464,48
18265,-23.245734985208358,-48.196089952338575,8
18270,-23.349777166836898,-47.8473777434754,166
18271,-23.343337984697843,-47.83968953299889,113
18272,-23.34603440540425,-47.82517436668726,30
18273,-23.360665656048866,-47.81458981007484,90
18274,-23.37338177327644,-47.846997161243245,52
18275,-23.35714828982301,-47.85466102957959,99
18276,-23.36033442262856,-47.86746818172678,55
18277,-23.352795029539955,-47.87213798561126,79
18278,-23.34400083421551,-47.86152527349471,42
18279,-23.333791304252223,-47.84745972933328,44
18280,-23.323546323024022,-47.85931340039969,40
18285,-23.22615684992226,-47.955079500499465,125
18290,-23.799252900703568,-48.60001796917145,91
18300,-24.004657807086666,-48.350226407137065,121
18301,-23.99161452595917,-48.3486097667683,36
18302,-23.986101476437216,-48.35283017812575,6
18303,-23.98075956187818,-48.345030562295946,27
18304,-24.006582500015245,-48.33766452391587,31
18305,-24.013846719177685,-48.340816188016944,26
18306,-24.01569324010852,-48.34881379947726,1
18307,-24.011747952815657,-48.35048094956012,25
18310,-24.187719198391974,-48.53143054189904,50
18315,-24.103860798030993,-48.36699491002349,20
18320,-24.5103902774688,-48.84405829786659,155
18325,-24.472747774924155,-49.02512607579074,17
18330,-24.58001239790312,-48.60529114063744,34
18360,-24.64010128808035,-48.83887484847451,10
18380,-24.657729784002104,-49.007751023908156,14
18385,-24.566684155812514,-49.17994200783829,17
18400,-23.983249436265403,-48.87652512325583,137
18401,-23.97414802490568,-48.87104664329509,67
18402,-23.955655955493263,-48.842410401948705,8
18403,-23.982220681515305,-48.868094601358955,6
18404,-23.991275662762884,-48.86831285418365,13
18405,-23.99433398373498,-48.87739015046108,38
18406,-23.99559313293742,-48.885136846421126,59
18407,-23.990010810909496,-48.89105652417942,59
18408,-23.995618220685504,-48.90319573413267,34
18409,-23.983121609666224,-48.88894090646998,30
18410,-23.977703048612355,-48.88707537194567,57
18411,-23.971421222299533,-48.88364222690317,29
18412,-23.969101281142613,-48.90832256955706,8
18420,-23.713555031124756,-48.852459063283526,6
18425,-23.925760560300045,-48.69799582939113,29
18430,-24.190933403133126,-48.81137550504264,41
18435,-24.121789977420086,-48.904884830442995,17
18440,-23.86523119516947,-49.140922471000636,89
18460,-24.11150288205772,-49.331432729703785,249
18470,-23.82901502757101,-49.43437700441544,26
18475,-24.319269304967403,-49.14022698862056,3
18480,-23.705464946211745,-49.48636347801798,96
18490,-23.62989058749918,-49.56223751154983,18
18500,-23.04955173261455,-47.83762131131264,223
18510,-23.03876670092714,-47.89387609159676,6
18520,-23.166261903785394,-47.746688703504226,364
18530,-23.101621006440027,-47.71181914055678,337
18535,-23.08189502948993,-47.79428781264151,19
18540,-23.21199047441578,-47.52209837709137,385
18550,-23.287426948305722,-47.670586146714506,490
18560,-23.36601727317898,-47.67562806835082,109
18570,-23.019107243424635,-48.01092517102232,129
18580,-23.07451956740896,-47.975358605522175,38
18590,-23.110602286087335,-48.262470448819585,53
18600,-22.88753798552459,-48.44108689823037,93
18601,-22.892592677028812,-48.432807890658594,107
18602,-22.893964408254107,-48.44436506123003,107
18603,-22.882458812320827,-48.45117093410017,108
18604,-22.875814933627186,-48.427600745148105,33
18605,-22.91695729706111,-48.441709225830735,107
18606,-22.901659839487017,-48.45187374760099,74
18607,-22.89038490604727,-48.463130384135916,59
18608,-22.86605277327737,-48.46069203327626,191
18609,-22.864899824837984,-48.44881631957213,92
18610,-22.85993374941289,-48.442124711444826,145
18611,-22.874881658404487,-48.43575338563228,69
18615,-22.896003493542736,-48.44074968931328,4
18618,-22.89877760407366,-48.49489529908656,15
18619,-22.781099797391647,-48.39997769816495,3
18620,-22.79055313296728,-48.1292283726356,14
18630,-22.93627203139952,-48.16220028976465,1
18640,-23.08998348577017,-48.384063172673436,41
18650,-22.74026492614537,-48.571813208388996,237
18655,-22.731143832409984,-48.61068860654759,10
18660,-22.81186903796839,-48.66748118405898,10
18670,-22.673653276922302,-48.66588290743374,55
18675,-22.571542526863237,-48.97174504580476,13
18680,-22.59365074826412,-48.799662311412945,63
18681,-22.59912233055667,-48.78750986401859,84
18682,-22.609897676638745,-48.79623698889816,141
18683,-22.60144304535506,-48.807104104547435,92
18684,-22.585226675253317,-48.81459650433395,13
18685,-22.581301599812882,-48.8103339479478,58
18686,-22.596422237394904,-48.78543525301688,7
18688,-22.59326209208953,-48.793596238946726,3
18690,-23.103265363450834,-48.61411255462107,108
18700,-23.104584896212874,-48.924515348484846,121
18701,-23.103845020089445,-48.91419147685257,101
18702,-23.11203088124565,-48.90588619066807,60
18703,-23.123106641515292,-48.93143634376667,62
18704,-23.115200266570508,-48.935964858633014,23
18705,-23.10036072961865,-48.934590528716264,129
18706,-23.086381167892863,-48.931017748184935,57
18707,-23.08479670259089,-48.92432575258555,50
18708,-23.084538184716042,-48.91483917390776,66
18710,-23.136564843736068,-49.05444039853914,40
18720,-23.38877804716619,-48.73436604485556,89
18725,-22.994218604184134,-47.5914471384281,19
18730,-23.418046558743534,-49.09104467317485,150
18740,-23.532344407408793,-49.2463222335984,153
18745,-23.630610844696953,-49.31318912407182,29
18760,-23.034100418770535,-49.16234455805434,163
18770,-22.87741215304781,-49.24013875938814,67
18775,-22.871975474331105,-49.15636520455567,27
18780,-23.006344507717284,-49.31841495453075,57
18790,-22.940462126440508,-49.3404494057287,20
18800,-23.19820343035484,-49.38278049595409,287
18830,-23.37543665012392,-49.32839062212415,13
18840,-23.274627877633094,-49.47703188494938,17
18860,-23.20648945739114,-49.60307493634824,26
18870,-23.388650818146584,-49.51065070949627,129
18890,-23.45353468486184,-49.40549224796595,99
18900,-22.896328480532986,-49.624240162468844,342
18910,-22.95583678132704,-49.53826089070136,1
18915,-22.715829205576444,-49.571659661655474,1
18935,-22.69511222848384,-49.430369860135634,21
18940,-22.735077769525812,-49.64274673437182,37
18950,-23.055151680595838,-49.62719098425694,88
18960,-23.01553540122101,-49.47743449963315,83
18970,-23.03943812541669,-49.70813951359056,80
18980,-23.05780264486127,-49.73239519309951,8
18990,-23.00534114145481,-49.78339218605728,17
19010,-22.12273521177678,-51.38636933470502,121
19013,-22.135728201280653,-51.392004159197725,89
19014,-22.12942014080256,-51.39686896811655,31
19015,-22.121295785525298,-51.39492197648288,175
19020,-22.113507353635857,-51.38645500353058,102
19023,-22.110680580939565,-51.399092120481306,110
19024,-22.100730304914897,-51.39454259893536,16
19025,-22.10031510183667,-51.40735633783322,81
19026,-22.098987638094698,-51.41646068555834,83
19027,-22.112262423842854,-51.42117966623059,24
19028,-22.084715745810733,-51.432721964741376,19
19029,-22.07708974256958,-51.41548624933166,1
19030,-22.117354085644248,-51.37767518125017,37
19031,-22.12869519182828,-51.37899558656063,16
19033,-22.096598404180398,-51.38878611192593,24
19034,-22.0880576468215,-51.38297284768365,24
19035,-22.12536444276037,-51.37292316257348,35
19036,-22.11297470706345,-51.39388535125711,1
19040,-22.132666750702214,-51.38417191873744,19
19041,-22.13769402066154,-51.37920406191891,17
19042,-22.1362294598616,-51.37245004547979,14
19043,-22.15549970324554,-51.38523153508324,3
19045,-22.144834619070558,-51.380989493734276,31
19046,-22.142921920338736,-51.38533632246361,11
19050,-22.13659792734098,-51.40076721437253,130
19051,-22.14306834447398,-51.45879875303213,11
19053,-22.146839992188088,-51.413610591951425,71
19057,-22.116759315448196,-51.44029577360488,4
19060,-22.12193692965455,-51.4137959669207,66
19061,-22.127899989551175,-51.41024800482911,53
19062,-22.132961060092885,-51.42613161289935,20
19063,-22.128139671808405,-51.44143598380818,59
19064,-22.1534507974589,-51.453195149957146,71
19065,-22.10818260838763,-51.43192770919481,62
19066,-22.10917396709721,-51.42906553295256,28
19067,-22.122220461817367,-51.4275745410744,45
19068,-22.10242120311949,-51.42634843082207,6
19070,-22.1394912025613,-51.42067602982886,5
19085,-22.110785627280666,-51.439580908497405,19
19097,-22.074312765078428,-51.35938132609456,2
19100,-22.088248181270984,-51.400648255305256,8
19110,-22.088712457637875,-51.367590593825355,7
19120,-22.387846105671535,-50.134766672723764,4
19130,-21.914953514790696,-51.30101150433049,1
19140,-21.80310402568649,-51.30043489389272,1
19160,-22.07699368740586,-51.46756282500047,116
19180,-21.954288886597627,-51.41615439159179,18
19190,-21.85186391776178,-51.394558865949115,9
19200,-22.275856087480665,-51.49849889926355,152
19210,-22.30449012443575,-51.55827751528551,34
19220,-22.40647530951502,-51.52387024341253,23
19230,-22.489146886502585,-51.6615243346063,25
19250,-22.456218044373188,-51.763361927140444,15
19260,-22.29515174281066,-51.9115524214896,87
19265,-22.21627946450933,-51.83440692850487,3
19270,-22.285448256167477,-52.102868539585785,4
19273,-22.573882492272183,-53.044630232532285,43
19274,-21.646334449010983,-49.38266329330534,64
19275,-22.570621771379255,-52.3908216193817,38
19280,-22.52966149799331,-52.17237000065108,166
19295,-22.54065715805103,-52.18066124104769,1
19300,-22.00850814387055,-51.55634360153442,86
19330,-22.220004382746865,-51.641515505022895,2
19350,-21.830441063754055,-51.48314002332803,23
19360,-21.97692007478666,-51.65254186168632,160
19380,-21.831848695887576,-51.60168061724255,8
19400,-21.8742882795038,-51.84496960410871,299
19410,-21.876429667589164,-51.72439698579344,20
19430,-22.110005722014357,-51.97254324407325,15
19450,-21.831717676862205,-51.99009570480748,15
19470,-21.773562635668824,-52.115709937410585,278
19490,-22.863360463031587,-47.05542146591886,1
19500,-22.148084858468284,-51.16954949489018,157
19505,-22.002037882381078,-51.13586076317752,2
19530,-22.01608919110996,-51.235956619346624,10
19540,-21.775634410675096,-48.81837012854008,1
19560,-22.174900699885658,-51.2555370863029,34
19570,-22.22194575701773,-51.30343940995456,129
19575,-22.19552228481866,-51.3567411304972,6
19580,-22.29612614613957,-51.387004974544936,21
19590,-22.389796019403477,-51.28957838619756,31
19600,-22.229310649130582,-50.894681271077815,229
19610,-23.537328737497397,-48.54493393688767,5
19620,-22.22203073967288,-50.89551977118203,1
19640,-22.660352151128926,-51.07532266006208,55
19645,-22.619609862785907,-51.23805573941728,18
19680,-22.249435727092425,-50.76827149621684,27
19700,-22.42125482604227,-50.580730780337454,293
19750,-22.339451604392778,-50.392418293507006,18
19770,-22.314424455023925,-50.27711765740892,18
19780,-22.247296826398753,-50.70062907273488,115
19800,-22.665586099934302,-50.41524708602695,123
19801,-22.670164793097833,-50.41134929119473,20
19802,-22.669353928606768,-50.42693117309733,109
19803,-22.67568027378032,-50.4375555298538,27
19804,-22.663902111270872,-50.43581803310741,64
19806,-22.655502343064516,-50.4257100791395,148
19807,-22.645362089009037,-50.4239052997087,121
19810,-22.633555499999996,-50.42109374999998,2
19812,-22.63949888592055,-50.39647120027607,4
19813,-22.64495965518853,-50.40256692101122,59
19814,-22.65739937232149,-50.40967596560367,103
19815,-22.655662293967403,-50.39542900698363,63
19816,-22.66386173928505,-50.399777169759474,28
19820,-22.7489466206339,-50.578951684465736,88
19830,-22.4299509636415,-50.20543406742506,33
19840,-22.615059082577268,-50.66808209417246,98
19845,-24.00762693012678,-50.477272348991825,3
19860,-22.743475625478546,-50.78786138581714,13
19865,-22.815272553334733,-50.79127156718951,30
19870,-22.90210659815283,-50.72704172372592,19
19880,-22.751128893730357,-50.38672852848477,184
19882,-22.69730653763224,-50.291705410508065,3
19885,-22.84194493884949,-50.51726608229307,5
19900,-22.981063259567787,-49.86704149598352,117
19901,-22.991132964016035,-49.86919399860744,45
19902,-22.993798700375834,-49.86082117499602,37
19904,-23.013242104637857,-49.88488334801446,30
19905,-22.996628159483343,-49.88339501018027,73
19906,-22.98470598279763,-49.881834805384784,85
19907,-22.974466157111515,-49.881382569015905,99
19908,-22.97423727886778,-49.908410740538656,9
19909,-22.9695000031031,-49.90369745650362,9
19910,-22.965205093606425,-49.89259404540896,61
19911,-22.96751044844727,-49.87139306137049,93
19912,-22.98027055155439,-49.86041843388249,21
19913,-22.981358365381055,-49.85356610907134,38
19914,-22.969156702327144,-49.856793351025885,61
19915,-22.95853780501236,-49.863638481289975,60
19920,-22.88681393225493,-49.982191819801756,35
19930,-22.78186968966466,-49.7999709089014,24
19940,-22.81366708036613,-50.07278787064314,48
19960,-22.60526913736948,-49.999641158701735,22
19970,-22.786532737910925,-50.21831951855033,218
19990,-22.634025956899745,-50.20334215317968,7
20010,-22.902565933548235,-43.17859890530714,93
20011,-22.904993445903926,-43.17607769647398,139
20020,-22.90749454533334,-43.17316912947846,112
20021,-22.912369544913428,-43.17350079335496,176
20030,-22.909873939082548,-43.173650365485265,164
20031,-22.909572437655488,-43.177703112986904,387
20040,-22.905686000249094,-43.177156307060464,309
20041,-22.90320075238725,-43.17864558233141,30
20050,-22.905696239420447,-43.179258208124025,85
20051,-22.903063100942575,-43.18298926875737,40
20056,-22.9137797149576,-43.250752195106536,1
20060,-22.90742646003482,-43.22111290328188,27
20061,-22.905811724167148,-43.18562902375168,33
20070,-22.902331574261794,-43.17927884154506,77
20071,-22.902076954244112,-43.18149783382578,124
20080,-22.901209379401656,-43.18495724281751,68
20081,-22.897715083300223,-43.18332992060644,108
20090,-22.899054123828943,-43.17942063171785,152
20091,-22.900151286264816,-43.17827587439508,99
20203,-22.795288930066864,-43.34061053055184,1
20210,-22.908696503565157,-43.201016378284464,62
20211,-22.91148503866567,-43.19844247973102,181
20220,-22.899829533909223,-43.20080433539784,160
20221,-22.899458021565806,-43.19708452216502,74
20230,-22.91285701073433,-43.18834911843799,380
20231,-22.91259168660638,-43.18629265033459,267
20240,-22.917770340408847,-43.18905754157791,133
20241,-22.922006425170558,-43.18565741850953,311
20250,-22.919337655136697,-43.21247470976231,196
20251,-22.922200558918448,-43.20015626664134,184
20260,-22.919342584449815,-43.21542322502569,427
20261,-22.92401542829238,-43.213547671608914,414
20270,-22.916244564738715,-43.21795033526529,515
20271,-22.915669330916135,-43.2252134823305,361
20350,-22.90749754731954,-43.268823,1
20396,-22.763630465185898,-43.108099791415434,11
20397,-22.756674790280556,-43.108264575561606,13
20510,-22.930347789330725,-43.24275226487902,430
20511,-22.9284131316606,-43.240538180114825,370
20520,-22.926258825257275,-43.231846424609145,485
20521,-22.927918848210943,-43.231972121774945,365
20530,-22.93768625306417,-43.24886943417944,374
20531,-22.958246852875913,-43.27033293203977,68
20535,-22.877802617547648,-43.273092853972436,6
20540,-22.92255591041081,-43.243901231317686,582
20541,-22.92275898098941,-43.246104027508025,574
20550,-22.916792143186886,-43.2315503991291,646
20551,-22.914390650925082,-43.24569874883489,389
20560,-22.918636000417838,-43.25724486396328,422
20561,-22.923671061854996,-43.27951061325535,289
20710,-22.90830858763459,-43.2764243094503,163
20715,-22.91224198054703,-43.268726673369905,85
20720,-22.906575946931888,-43.28819167590577,422
20723,-22.90830817346286,-43.28836091502689,16
